"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC01886",-0.00258159998247631,0.36426471232923,-0.0168905473692963,0.986553927308551,0.999798845119145,-5.36781342638493
"ST8SIA1",0.0025074540786314,0.54585539541043,0.0168534814807078,0.986583431561012,0.999798845119145,-5.36781392282605
"MIR181A1HG",0.00230109326848377,0.425319457130947,0.0168354106181083,0.986597815879387,0.999798845119145,-5.36781416446226
"CRCP",0.00389866273255945,3.07643862371089,0.0168327138819959,0.986599962468541,0.999798845119145,-5.36781420049969
"ANKRD60",-0.00259816120927969,0.41866153174586,-0.0168096380326429,0.986618330739189,0.999798845119145,-5.36781450863428
"EHBP1-AS1",-0.0046419246099938,2.89367096742726,-0.0167277976437658,0.986683475372681,0.999798845119145,-5.36781559805077
"KIAA1671",0.00266085735203037,1.71057029889753,0.016716623547665,0.986692369917016,0.999798845119145,-5.36781574638197
"CDK19",0.00207100029990404,4.14857946056483,0.0166937987441711,0.986710538391939,0.999798845119145,-5.36781604906315
"GTF2F1",0.00270206617314273,5.95608195554895,0.0165481886040223,0.986826443789501,0.999798845119145,-5.36781797027402
"PPBPP2",0.00281502358748675,0.551135520112806,0.0165376461659558,0.986834835561332,0.999798845119145,-5.36781810871977
"TARS1",-0.0032773625717013,4.7295731711901,-0.016528246202965,0.98684231792521,0.999798845119145,-5.36781823208785
"EGFLAM",-0.00335747768360029,0.598671133218048,-0.0165084612188705,0.986858066762356,0.999798845119145,-5.36781849152305
"PTPDC1",-0.00284495788189343,0.819480958284995,-0.0164678546043541,0.98689038962284,0.999798845119145,-5.3678190230134
"PKN2",-0.00192383117049566,4.05481830280844,-0.016436981295754,0.986914964787529,0.999798845119145,-5.36781942623089
"MCOLN3",-0.00233695626902652,0.339809424791919,-0.016426665720669,0.986923175991793,0.999798845119145,-5.3678195607877
"EXOSC10",-0.00250509716103142,3.39777188717588,-0.0163666315847654,0.986970963229605,0.999798845119145,-5.36782034219923
"RPS9",-0.00356704430888222,8.0095092564119,-0.0163017164186763,0.987022635826081,0.999798845119145,-5.36782118392345
"GLYR1",-0.00198248550714553,4.88218312678406,-0.0162780367590279,0.987041484894236,0.999798845119145,-5.3678214901337
"DLK1",0.00278561612703521,0.566888648398953,0.0162494050677673,0.987064275801698,0.999798845119145,-5.36782185978599
"BCYRN1",-0.00714655910141371,6.73344755434343,-0.0162339365746951,0.987076588770514,0.999798845119145,-5.36782205922275
"PPP5D1P",-0.00241268377893278,0.628396680553331,-0.0162108043339732,0.987095002112225,0.999798845119145,-5.36782235711452
"SNX21",-0.00294189499149011,1.62858834190203,-0.0161010429556255,0.987182372634732,0.999798845119145,-5.36782376480718
"TMC6",-0.00271168953076284,2.32622611138853,-0.0161001106656685,0.987183114742159,0.999798845119145,-5.36782377672286
"FRG1",-0.00410746480514934,4.70256612887094,-0.0160477723992569,0.987224776279663,0.999798845119145,-5.3678244445564
"DCD",-0.00387193020581866,0.586045678503401,-0.0158007336759914,0.987421420887562,0.999798845119145,-5.36782756740293
"RN7SL738P",0.00365712398090678,0.83760325327272,0.015767113836332,0.987448182582879,0.999798845119145,-5.36782798865027
"RASSF1",0.00350882046097745,3.35562630931316,0.0157627215210747,0.987451678906461,0.999798845119145,-5.36782804361849
"LINC01748",0.0021410538186184,0.527018344537457,0.0157190323761789,0.987486455883287,0.999798845119145,-5.36782858953852
"TBPL1",0.00246028575686674,2.93047644520769,0.0156871251967298,0.987511854318259,0.999798845119145,-5.36782898727902
"LRATD1",-0.00258852437925949,0.761582780110534,-0.0156483432452155,0.987542725158037,0.999798845119145,-5.36782946962916
"SEC22C",0.00288255453791941,1.68336539532135,0.0156437347611374,0.98754639356091,0.999798845119145,-5.36782952686778
"CCNY-AS1",-0.00375262345218386,1.2708408931585,-0.0156417336375007,0.987547986476922,0.999798845119145,-5.36782955171703
"GGPS1",-0.00293872433551789,1.5601901029143,-0.0156244398400721,0.987561752528419,0.999798845119145,-5.36782976633282
"LDLR",-0.00265753278030623,2.05657068794139,-0.0155609047123217,0.987612327215713,0.999798845119145,-5.36783055276458
"JAML",-0.00298248137177914,4.25130367546273,-0.0155508158781827,0.987620358047554,0.999798845119145,-5.36783067734839
"THSD1",0.0036826064927431,2.0916781568511,0.0155406896139,0.987628418675513,0.999798845119145,-5.36783080231317
"AZGP1",0.00388234410404764,1.10036780030995,0.0155328317072962,0.987634673664404,0.999798845119145,-5.36783089922881
"RASL12",0.00184715681833675,0.221147061367283,0.0155227923317837,0.987642665130106,0.999798845119145,-5.36783102297835
"LBHD1",0.00168321052032633,0.237126310761437,0.0154747233199378,0.987680928668873,0.999798845119145,-5.36783161438838
"CCDC171",-0.00210178168114927,1.35850527481268,-0.0154607943710811,0.987692016292941,0.999798845119145,-5.3678317854184
"ZER1",-0.00227785858654883,4.82350749089134,-0.0154303257106021,0.98771626975052,0.999798845119145,-5.3678321589984
"PJA1",0.00320814356341259,3.48567083730189,0.0153741190730565,0.987761011009147,0.999798845119145,-5.36783284622128
"LMO7",0.00237834225537825,1.05572505259525,0.0153639206528802,0.987769129096438,0.999798845119145,-5.36783297064572
"RPL7AP66",-0.00326956980075654,1.50816076958602,-0.0153541279931666,0.987776924193846,0.999798845119145,-5.36783309004204
"FREM2",0.00210400035435193,0.388242926747685,0.015341566661817,0.987786923195268,0.999798845119145,-5.36783324308372
"ATXN3",-0.00202542248733462,3.47810284339089,-0.015295266154498,0.987823779085489,0.999798845119145,-5.36783380610686
"NSA2P7",0.00397734597643784,1.44901766097865,0.0152664360004322,0.987846728328835,0.999798845119145,-5.36783415582739
"KIF26A",0.00309856222391591,2.33307911748969,0.0152146568770814,0.987887945328112,0.999798845119145,-5.36783478227085
"NCOA7",-0.00180405345047419,4.25256582934968,-0.0151243137032282,0.987959859998521,0.999798845119145,-5.36783587018051
"PCMTD2",-0.00300012238205127,2.70254210431208,-0.0151180716622914,0.987964828770692,0.999798845119145,-5.36783594510767
"PES1",-0.00287039955533874,4.06116151673316,-0.0150693254402739,0.988003631619843,0.999798845119145,-5.36783652917552
"KRT76",-0.00222443926954846,0.378994897861356,-0.0150304635591148,0.988034566380618,0.999798845119145,-5.36783699345975
"ATP1B4",0.00241318794037509,0.439876065406882,0.0150228811103642,0.988040602149188,0.999798845119145,-5.36783708390775
"TSPAN9",-0.00419213395029638,2.99079356586249,-0.0149437967568698,0.988103554789406,0.999798845119145,-5.36783802455295
"PLXNC1",-0.00271638243052896,2.81900922177607,-0.0148924831773886,0.988144401408769,0.999798845119145,-5.36783863223117
"MMD2",0.00309725791238358,0.473430080679355,0.0148611823963084,0.988169317462129,0.999798845119145,-5.36783900188256
"PGAP4",-0.00193257971468774,0.419462726261414,-0.0148596976179829,0.988170499375928,0.999798845119145,-5.36783901939795
"NPBWR2",-0.00217298118071718,0.348055181684363,-0.0148508448917236,0.988177546326949,0.999798845119145,-5.36783912379407
"LINC02981",-0.00241630038595098,0.55226818116554,-0.0148241873062309,0.988198766315432,0.999798845119145,-5.36783943777893
"LINC02616",0.00182669327656992,0.246759805329556,0.0147774768605089,0.988235948815103,0.999798845119145,-5.36783998659501
"KCNQ1OT1",-0.00171092881371954,0.409701598139955,-0.0147601017413221,0.988249779782937,0.999798845119145,-5.36784019029895
"MARCHF10",-0.00240601191387291,0.436668331664835,-0.0147529434152893,0.988255477965156,0.999798845119145,-5.36784027415264
"NAA35",-0.00211228559332488,2.61266696575503,-0.0145966199590877,0.988379914965439,0.999798845119145,-5.36784209520534
"RPL29",0.00330528546202657,8.34640101589896,0.0145487106620928,0.988418051904937,0.999798845119145,-5.36784264942958
"FAM161A",-0.00235576604254295,0.6123765776373,-0.0145459117573669,0.988420279900476,0.999798845119145,-5.36784268175153
"HAMP",-0.00237691193995604,0.501607169723472,-0.0145395070677649,0.98842537818792,0.999798845119145,-5.36784275568995
"C2orf16",-0.00182169227304368,0.377291683716843,-0.0145376488768318,0.988426857352824,0.999798845119145,-5.36784277713559
"YTHDC1",0.0026211351164509,5.30267265228972,0.0145376034207868,0.988426893536935,0.999798845119145,-5.36784277766017
"EMBP1",-0.00242300135025075,0.597001781769546,-0.0144664699869241,0.988483517500207,0.999798845119145,-5.3678435965576
"ANKFY1",-0.00224283585765495,3.1304599927841,-0.0144290958385935,0.988513268265276,0.999798845119145,-5.36784402520408
"ASRGL1",-0.00263846867484197,1.38663780453463,-0.0143374373939381,0.988586230768326,0.999798845119145,-5.36784507174634
"DNAJC22",0.00199543974262367,0.420831549418538,0.0143098404094244,0.988608198703889,0.999798845119145,-5.36784538553826
"ZCCHC24",0.00313754126588917,3.41407255281592,0.0141738678277062,0.98871643663221,0.999798845119145,-5.36784692278878
"FPR3",0.00350573503736706,1.61132464600304,0.0141290549027853,0.988752109003635,0.999798845119145,-5.36784742620984
"ABT1",0.00275090260868804,3.58166589911708,0.0140859707694892,0.988786405228911,0.999798845119145,-5.36784790870682
"ZZEF1",-0.00149696023984225,3.61155573647506,-0.0140363213682961,0.988825927624738,0.999798845119145,-5.36784846290046
"CPEB1",-0.00154326408254296,0.296027840313194,-0.0140134683344292,0.988844119326805,0.999798845119145,-5.3678487173316
"ADAMTS7P4",-0.00125224340206107,0.143675117008332,-0.0139026117219917,0.988932364606603,0.999798845119145,-5.36784994565536
"CBX2",0.00230759615467535,0.842534691280001,0.0138848062715334,0.988946538306701,0.999798845119145,-5.3678501420357
"SPG7",-0.00136677595383827,1.10714765211834,-0.0138839224651955,0.988947241844511,0.999798845119145,-5.36785015177684
"LINC02250",0.00209572150491455,0.445655354560899,0.0138544508782629,0.988970702165216,0.999798845119145,-5.36785047625192
"ADIPOR2",0.00170918746515447,4.04360013172425,0.0137370964693819,0.98906412010345,0.999798845119145,-5.36785176145661
"H4C3",0.00428358315351751,9.17001614371672,0.0137045955597778,0.989089991914781,0.999798845119145,-5.36785211545661
"DCAF12L1",0.00112508740182979,0.139153498718325,0.0136966209587146,0.989096339965787,0.999798845119145,-5.36785220218785
"CDC26",0.00303571513813594,5.69604481106426,0.0136666926843911,0.989120163886275,0.999798845119145,-5.36785252723565
"IPO5",0.00243314673447337,4.20807106051905,0.0136493077941362,0.989134002852525,0.999798845119145,-5.36785271572461
"RPL23",0.00323012849672466,8.40887578833935,0.0135443491271156,0.989217553605516,0.999798845119145,-5.36785384860167
"CFAP251",-0.00201258992462605,0.582077678727682,-0.0135212417655698,0.989235947885897,0.999798845119145,-5.36785409683766
"RACK1",-0.00306114073458374,8.37989444105543,-0.0134910748541191,0.989259961827425,0.999798845119145,-5.36785442027455
"TMEM237",-0.00172418960026249,0.497054711381747,-0.013435473951526,0.989304222162291,0.999798845119145,-5.36785501451117
"ADNP2",-0.00252447252588039,2.37480609115017,-0.0134173377774811,0.989318659221772,0.999798845119145,-5.36785520781138
"FAIM2",0.00213696676597774,0.450586672459108,0.0134090732325902,0.989325238103691,0.999798845119145,-5.36785529581052
"NMT1",-0.00196117344491054,4.0610865828002,-0.0131877428780636,0.98950142548438,0.999798845119145,-5.36785763231991
"KMT5AP2",-0.0024516383133103,0.503169720274008,-0.0131771787935106,0.98950983491054,0.999798845119145,-5.36785774286902
"ZNF639",-0.00198956037717712,2.44870816798142,-0.0131653038831343,0.989519287806942,0.999798845119145,-5.36785786702966
"TBP",-0.00292512005137047,3.50153087253286,-0.0131619427250355,0.989521963421453,0.999798845119145,-5.36785790215264
"EIF1",0.00131501325245864,8.5571733871411,0.0131419486102901,0.98953787952842,0.999798845119145,-5.3678581108991
"FAM53A",0.00165954629106302,0.409084687409265,0.0130607305119115,0.989602532393721,0.999798845119145,-5.36785895558538
"CERS6",0.00190061527457219,1.40693203910274,0.0130272886823528,0.989629153452086,0.999798845119145,-5.3678593018659
"MTO1",-0.00196155964468669,2.03555924489856,-0.0129594844517971,0.989683128417055,0.999798845119145,-5.36786000123444
"YJU2",-0.00289610773713278,4.17368411726364,-0.0129136506650955,0.989719614029387,0.999798845119145,-5.36786047192093
"OTULIN",-0.00174974906295011,2.90794405111984,-0.0128408002111073,0.989777606084317,0.999798845119145,-5.3678612166212
"NRXN3",-0.00217611647443028,0.67867304251998,-0.0124801180031651,0.99006472523829,0.999798845119145,-5.36786484156393
"ARHGEF37",0.00245050640056643,2.08116063007904,0.0124167619542216,0.990115159619911,0.999798845119145,-5.36786546764419
"MAP3K8",0.00172420886460767,4.34898734766905,0.0124117743094848,0.990119130020372,0.999798845119145,-5.36786551679646
"FCF1",-0.00217773340269822,3.42332971160063,-0.0124085312010319,0.990121711687799,0.999798845119145,-5.36786554874607
"MYEOV",-0.00347299914067301,1.88802912612918,-0.0123456757433941,0.990171747620002,0.999798845119145,-5.36786616632009
"HPDL",-0.00214576001731615,0.396162958200949,-0.0121704388340668,0.990311244736179,0.999798845119145,-5.36786787151589
"EXTL2",-0.00199227565129911,0.735174802288169,-0.0120812942968808,0.990382208245752,0.999798845119145,-5.36786872960927
"LINC02251",0.00224320423569496,0.418431583339479,0.0120635609737902,0.99039632486696,0.999798845119145,-5.3678688995556
"SHISA9",-0.00191045090957798,0.419570817521908,-0.0120592019881796,0.990399794840223,0.999798845119145,-5.36786894129147
"PCGF3",-0.00193235090482791,2.63108306595281,-0.0120063973461381,0.990441830023647,0.999798845119145,-5.36786944568074
"STMN4",-0.00226160654113394,0.5322687078354,-0.0120011295992545,0.990446023419832,0.999798845119145,-5.36786949587677
"PUM2",0.00151961962300984,5.28760790646318,0.0119682385240971,0.990472206405454,0.999798845119145,-5.36786980879561
"TMEM160",-0.00360319551623167,4.12084344289897,-0.0118931231045409,0.990532002177462,0.999798845119145,-5.36787052020793
"MMP21",-0.00175708251913848,0.410173882480152,-0.0118127827296533,0.990595957344698,0.999798845119145,-5.3678712761482
"BISPR",-0.00215704750142431,1.26468289793162,-0.0116449670612454,0.990729547647018,0.999798845119145,-5.36787283863351
"TMEM120A",0.00278228813453651,3.55062572291741,0.011538760043964,0.990814094284177,0.999798845119145,-5.36787381594627
"IGHMBP2",-0.00208743231393882,1.29309286961557,-0.0115344340020527,0.9908175380541,0.999798845119145,-5.36787385556454
"MLLT6",-0.0020064341904007,4.0717042518498,-0.0114856991275969,0.990856333736178,0.999798845119145,-5.36787430085644
"EPC2",0.00189521084229627,3.86658387651645,0.0114525995476025,0.990882682863078,0.999798845119145,-5.3678746022131
"PXDNL",0.00188750583767322,0.495943920011587,0.0114021258200089,0.990922862807825,0.999798845119145,-5.36787506007922
"CDYL",-0.00126039328789229,5.38736004531974,-0.0113843543375478,0.990937009919559,0.999798845119145,-5.36787522080962
"INSM1",-0.00105884685309396,0.16040132804226,-0.0113838924737467,0.990937377589476,0.999798845119145,-5.3678752249835
"EVL",-0.001539097022623,4.63222737885738,-0.011383621311584,0.990937593450018,0.999798845119145,-5.36787522743393
"C18orf63",0.00154948529005705,0.34130365393829,0.011383214219599,0.99093791751845,0.999798845119145,-5.36787523111261
"CLCA1",-0.00209638983972682,0.45486322121244,-0.0113676057530025,0.990950342748964,0.999798845119145,-5.36787537205916
"GTF3C4",0.00176510040642874,2.19233027491544,0.0113362890682593,0.990975272624627,0.999798845119145,-5.36787565426972
"BLACE",-0.00209456131829233,0.47554022859076,-0.0111950568536168,0.991087701671397,0.999798845119145,-5.36787691731244
"MYLKP1",-0.00213085169969474,0.567354629308411,-0.0111244946083355,0.991143873384798,0.999798845119145,-5.36787754242035
"GJA1",-0.00259453629513473,1.94047662528069,-0.0110723180068646,0.991185409068819,0.999798845119145,-5.36787800210877
"FBXO44",0.00214071659279269,1.78090655419535,0.0109873484649266,0.991253049939377,0.999798845119145,-5.36787874608554
"SOCS2",0.00197201361809851,2.13952808867488,0.0109390866347039,0.991291469290004,0.999798845119145,-5.36787916610458
"COL6A6",-0.00192557742420019,0.556169086943029,-0.0109279965547513,0.991300297670692,0.999798845119145,-5.36787926235945
"LRRC3B",-0.00138917128178068,0.379670903122523,-0.0107403718918435,0.991449658519519,0.999798845119145,-5.36788087602423
"MRO",0.00221010670714006,1.48394121110885,0.0107178770020215,0.991467565865124,0.999798845119145,-5.36788106761532
"ZFPM1",0.0017436390035126,2.6925415981897,0.0106430998754617,0.991527093187211,0.999798845119145,-5.36788170161214
"ZNRF1",-0.00152321113244547,1.0434508299652,-0.0106381330549229,0.991531047092187,0.999798845119145,-5.36788174356606
"LINC00457",0.00182627694963977,0.444380386999437,0.0106278107272351,0.991539264322071,0.999798845119145,-5.3678818306944
"CCR9",-0.00205053064745719,0.552941370709165,-0.010498110187568,0.991642514284663,0.999798845119145,-5.36788291825795
"MAP3K5-AS2",0.00273285776392207,4.21035287852316,0.010466776719364,0.991667457759808,0.999798845119145,-5.36788317899228
